success,rt,trial_type,trial_index,plugin_version,time_elapsed,random_id,participant,technical_issues,response,stimulus,timeout,failed_images,failed_audio,failed_video,trial_phase,is_repeat,test_type,correct,old_image,new_image,correct_position,file_name
NA,2181,html-button-response,189,2.0.0,379789,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sfiretrucktoy1.jpg,stimuli/organized/STATE/USED/Sfiretrucktoy2.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1182,html-button-response,190,2.0.0,380973,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Edispenser1.jpg,stimuli/organized/EXEMPLAR/USED/Edispenser2.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1065,html-button-response,191,2.0.0,382040,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sscissors2.JPG,stimuli/organized/STATE/USED/Sscissors1.JPG,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,931,html-button-response,192,2.0.0,382973,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n15aspiderweb.jpg,stimuli/organized/Novel pairs (tested)/n15bfootball.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1197,html-button-response,193,2.0.0,384172,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Egoggles2.jpg,stimuli/organized/EXEMPLAR/USED/Egoggles1.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,849,html-button-response,194,2.0.0,385023,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n01bcoin.jpg,stimuli/organized/Novel pairs (tested)/n01aladybug.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,981,html-button-response,195,2.0.0,386005,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sjuiceglass1.JPG,stimuli/organized/STATE/USED/Sjuiceglass2.JPG,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,882,html-button-response,196,2.0.0,386890,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,TRUE,stimuli/organized/STATE/USED/Scrayons1.jpg,stimuli/organized/STATE/USED/Scrayons2.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1214,html-button-response,197,2.0.0,388105,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n04ayarn.jpg,stimuli/organized/Novel pairs (tested)/n04bbandaid.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,2882,html-button-response,198,2.0.0,390989,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sdrum1.jpg,stimuli/organized/STATE/USED/Sdrum2.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1365,html-button-response,199,2.0.0,392356,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sbrushes2.jpg,stimuli/organized/STATE/USED/Sbrushes1.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,981,html-button-response,200,2.0.0,393339,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Eframe2.jpg,stimuli/organized/EXEMPLAR/USED/Eframe1.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,899,html-button-response,201,2.0.0,394240,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,TRUE,stimuli/organized/STATE/USED/Spie2.JPG,stimuli/organized/STATE/USED/Spie1.JPG,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1015,html-button-response,202,2.0.0,395256,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n18apretzel.jpg,stimuli/organized/Novel pairs (tested)/n18bsnail.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,2880,html-button-response,203,2.0.0,398138,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n08bpaperclip.jpg,stimuli/organized/Novel pairs (tested)/n08aoven.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,2618,html-button-response,204,2.0.0,400757,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n11abatteries.jpg,stimuli/organized/Novel pairs (tested)/n11bsock.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1364,html-button-response,205,2.0.0,402122,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n10bturkey.jpg,stimuli/organized/Novel pairs (tested)/n10awindmill.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,901,html-button-response,206,2.0.0,403024,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Ebasket2.jpg,stimuli/organized/EXEMPLAR/USED/Ebasket1.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1231,html-button-response,207,2.0.0,404257,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sgiftbag2.jpg,stimuli/organized/STATE/USED/Sgiftbag1.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1182,html-button-response,208,2.0.0,405441,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n02aaxe.jpg,stimuli/organized/Novel pairs (tested)/n02bsafetypin.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1415,html-button-response,209,2.0.0,406858,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,TRUE,stimuli/organized/STATE/USED/Shairbrush1.jpg,stimuli/organized/STATE/USED/Shairbrush2.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1047,html-button-response,210,2.0.0,407906,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sscanner2.JPG,stimuli/organized/STATE/USED/Sscanner1.JPG,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1283,html-button-response,211,2.0.0,409191,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Ebell2.jpg,stimuli/organized/EXEMPLAR/USED/Ebell1.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1282,html-button-response,212,2.0.0,410475,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Ebread2.jpg,stimuli/organized/EXEMPLAR/USED/Ebread1.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1764,html-button-response,213,2.0.0,412241,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sapplesgreenbasket1.jpg,stimuli/organized/STATE/USED/Sapplesgreenbasket2.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1231,html-button-response,214,2.0.0,413473,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n05abarrel.jpg,stimuli/organized/Novel pairs (tested)/n05bcactus.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1197,html-button-response,215,2.0.0,414672,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n16abananas.jpg,stimuli/organized/Novel pairs (tested)/n16bhammer.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1683,html-button-response,216,2.0.0,416357,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,TRUE,stimuli/organized/STATE/USED/Scoffeemaker2.JPG,stimuli/organized/STATE/USED/Scoffeemaker1.JPG,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1132,html-button-response,217,2.0.0,417491,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n17bweddingdress.jpg,stimuli/organized/Novel pairs (tested)/n17avendingmachine.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1196,html-button-response,218,2.0.0,418690,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sdresser2.jpg,stimuli/organized/STATE/USED/Sdresser1.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1166,html-button-response,219,2.0.0,419858,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Ebracelet2.jpg,stimuli/organized/EXEMPLAR/USED/Ebracelet1.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,931,html-button-response,220,2.0.0,420791,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n07bswimmingpool.jpg,stimuli/organized/Novel pairs (tested)/n07apotato.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1446,html-button-response,221,2.0.0,422239,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n20bshelf.jpg,stimuli/organized/Novel pairs (tested)/n20acarseat.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,2268,html-button-response,222,2.0.0,424508,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,TRUE,stimuli/organized/STATE/USED/Schinesefoodbox2.jpg,stimuli/organized/STATE/USED/Schinesefoodbox1.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1048,html-button-response,223,2.0.0,425558,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Ebicycle2.jpg,stimuli/organized/EXEMPLAR/USED/Ebicycle1.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,930,html-button-response,224,2.0.0,426489,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sbox1.jpg,stimuli/organized/STATE/USED/Sbox2.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1666,html-button-response,225,2.0.0,428158,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sgiftbox2.jpg,stimuli/organized/STATE/USED/Sgiftbox1.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,2012,html-button-response,226,2.0.0,430171,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,FALSE,stimuli/organized/STATE/USED/Scontainer2.JPG,stimuli/organized/STATE/USED/Scontainer1.JPG,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1084,html-button-response,227,2.0.0,431256,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Efeather1.jpg,stimuli/organized/EXEMPLAR/USED/Efeather2.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,2147,html-button-response,228,2.0.0,433404,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Efan1.jpg,stimuli/organized/EXEMPLAR/USED/Efan2.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,4282,html-button-response,229,2.0.0,437688,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,FALSE,stimuli/organized/STATE/USED/Sdryer1.jpg,stimuli/organized/STATE/USED/Sdryer2.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1350,html-button-response,230,2.0.0,439040,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n13ablueberries.jpg,stimuli/organized/Novel pairs (tested)/n13bdustpan.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1198,html-button-response,231,2.0.0,440240,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n12bwatch.jpg,stimuli/organized/Novel pairs (tested)/n12atelescope.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,2347,html-button-response,232,2.0.0,442590,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Ecabinet2.jpg,stimuli/organized/EXEMPLAR/USED/Ecabinet1.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1198,html-button-response,233,2.0.0,443789,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sbooks1.JPG,stimuli/organized/STATE/USED/Sbooks2.JPG,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1115,html-button-response,234,2.0.0,444907,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Echisel1.jpg,stimuli/organized/EXEMPLAR/USED/Echisel2.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1048,html-button-response,235,2.0.0,445957,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n19apickle.jpg,stimuli/organized/Novel pairs (tested)/n19bhairbrush.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1649,html-button-response,236,2.0.0,447608,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Ecamera1.jpg,stimuli/organized/EXEMPLAR/USED/Ecamera2.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,964,html-button-response,237,2.0.0,448574,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n14acigarette.jpg,stimuli/organized/Novel pairs (tested)/n14bgolfball.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,948,html-button-response,238,2.0.0,449523,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n06blipstick.jpg,stimuli/organized/Novel pairs (tested)/n06acane.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1063,html-button-response,239,2.0.0,450588,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Eglobe1.jpg,stimuli/organized/EXEMPLAR/USED/Eglobe2.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1317,html-button-response,240,2.0.0,451907,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,TRUE,stimuli/organized/STATE/USED/Spotpan2.JPG,stimuli/organized/STATE/USED/Spotpan1.JPG,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1115,html-button-response,241,2.0.0,453024,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",0,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sbriefcase2.jpg,stimuli/organized/STATE/USED/Sbriefcase1.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,2599,html-button-response,242,2.0.0,455625,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sbabytoy2.JPG,stimuli/organized/STATE/USED/Sbabytoy1.JPG,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,1013,html-button-response,243,2.0.0,456640,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that",1,Which of these items did you see earlier?,NA,NA,NA,NA,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n03acamel.jpg,stimuli/organized/Novel pairs (tested)/n03bbagel.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,9033,survey-html-form,244,2.0.0,465675,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that","{""age"":""21"",""gender"":""female"",""memory_experiment_experience"":""yes""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
NA,26211,survey-text,245,2.0.0,491889,pspg9qmve2h,crow,"When a repeat item came up, I wasnt sure if my space bar press was registering. It wouldve been nice to have an indicator for that","{""task_guess"":""If items that are imperfect are recalled better than their perfect/aligned versions?""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pspg9qmve2h_1772139169348.csv
