rt,trial_type,trial_index,trial_number,time_elapsed,random_id,participant_id,technical_issues,response,stimulus,trial_phase,is_repeat,test_type,correct,old_image,new_image,correct_position,file_name,age,gender,memory_experiment_experience,task_guess,technical_issues_question,participant_is_group_member
NA,image-keyboard-response,147,72,1362508,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",null,stimuli/organized/EXEMPLAR/USED/Eframe2.jpg,memory,FALSE,exemplar,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
NA,image-keyboard-response,149,73,1366515,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",null,stimuli/organized/STATE/USED/Sbriefcase1.jpg,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
NA,image-keyboard-response,151,74,1370521,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",null,stimuli/organized/STATE/USED/Sbox2.jpg,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
NA,image-keyboard-response,153,75,1374527,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",null,stimuli/organized/Novel pairs (tested)/n20acarseat.jpg,memory,FALSE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
1421,image-keyboard-response,155,76,1378534,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",NA,stimuli/organized/EXEMPLAR/USED/Efan1.jpg,memory,TRUE,exemplar,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
NA,image-keyboard-response,157,77,1382541,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",null,stimuli/organized/STATE/USED/Sabacus1.jpg,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
NA,image-keyboard-response,159,78,1386547,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",null,stimuli/organized/EXEMPLAR/USED/Ebracelet2.jpg,memory,FALSE,exemplar,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
NA,image-keyboard-response,161,79,1390554,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",null,stimuli/organized/STATE/USED/Slaptop2.JPG,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
NA,image-keyboard-response,163,80,1394560,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",null,stimuli/organized/STATE/USED/Sflask2.jpg,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
716,image-keyboard-response,165,81,1398567,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",NA,stimuli/organized/STATE/USED/Sbureau1.JPG,memory,TRUE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
1476,html-button-response,168,82,1411292,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",0,Which of these items did you see earlier?,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n14acigarette.jpg,stimuli/organized/Novel pairs (tested)/n14bgolfball.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
1715,html-button-response,169,83,1413008,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",1,Which of these items did you see earlier?,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Eframe2.jpg,stimuli/organized/EXEMPLAR/USED/Eframe1.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
1232,html-button-response,170,84,1414240,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",0,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sfiretrucktoy1.jpg,stimuli/organized/STATE/USED/Sfiretrucktoy2.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
1004,html-button-response,171,85,1415244,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",0,Which of these items did you see earlier?,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Edispenser2.jpg,stimuli/organized/EXEMPLAR/USED/Edispenser1.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
1611,html-button-response,172,86,1416856,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",1,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Schinesefoodbox1.jpg,stimuli/organized/STATE/USED/Schinesefoodbox2.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
2587,html-button-response,173,87,1419444,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",1,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sbelt2.jpg,stimuli/organized/STATE/USED/Sbelt1.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
892,html-button-response,174,88,1420337,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",1,Which of these items did you see earlier?,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Egame2.jpg,stimuli/organized/EXEMPLAR/USED/Egame1.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
1569,html-button-response,175,89,1421906,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",0,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sscanner2.JPG,stimuli/organized/STATE/USED/Sscanner1.JPG,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
1299,html-button-response,176,90,1423206,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",0,Which of these items did you see earlier?,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Ebasket1.jpg,stimuli/organized/EXEMPLAR/USED/Ebasket2.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
1791,html-button-response,177,91,1424997,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",1,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sbreadbox1.JPG,stimuli/organized/STATE/USED/Sbreadbox2.JPG,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
1639,html-button-response,178,92,1426637,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",1,Which of these items did you see earlier?,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Ebread2.jpg,stimuli/organized/EXEMPLAR/USED/Ebread1.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
1151,html-button-response,179,93,1427789,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",0,Which of these items did you see earlier?,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n19apickle.jpg,stimuli/organized/Novel pairs (tested)/n19bhairbrush.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
1045,html-button-response,180,94,1428834,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",0,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sbrushes2.jpg,stimuli/organized/STATE/USED/Sbrushes1.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
2157,html-button-response,181,95,1430993,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",0,Which of these items did you see earlier?,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Echisel2.jpg,stimuli/organized/EXEMPLAR/USED/Echisel1.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
1576,html-button-response,182,96,1432569,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",1,Which of these items did you see earlier?,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Ecamera2.jpg,stimuli/organized/EXEMPLAR/USED/Ecamera1.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
1310,html-button-response,183,97,1433880,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",0,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sphone1.JPG,stimuli/organized/STATE/USED/Sphone2.JPG,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
840,html-button-response,184,98,1434721,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",0,Which of these items did you see earlier?,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n15bfootball.jpg,stimuli/organized/Novel pairs (tested)/n15aspiderweb.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
963,html-button-response,185,99,1435685,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",0,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sscissors1.JPG,stimuli/organized/STATE/USED/Sscissors2.JPG,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
978,html-button-response,186,100,1436663,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",1,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sbureau1.JPG,stimuli/organized/STATE/USED/Sbureau2.JPG,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
1200,html-button-response,187,101,1437864,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",0,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sabacus1.jpg,stimuli/organized/STATE/USED/Sabacus2.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
1076,html-button-response,188,102,1438940,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",0,Which of these items did you see earlier?,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Echocolatebar2.jpg,stimuli/organized/EXEMPLAR/USED/Echocolatebar1.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
775,html-button-response,189,103,1439716,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",0,Which of these items did you see earlier?,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n02aaxe.jpg,stimuli/organized/Novel pairs (tested)/n02bsafetypin.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
2028,html-button-response,190,104,1441745,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",1,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sbox2.jpg,stimuli/organized/STATE/USED/Sbox1.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
1525,html-button-response,191,105,1443270,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",0,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sbabytoy1.JPG,stimuli/organized/STATE/USED/Sbabytoy2.JPG,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
1019,html-button-response,192,106,1444289,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",1,Which of these items did you see earlier?,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Egoggles1.jpg,stimuli/organized/EXEMPLAR/USED/Egoggles2.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
1315,html-button-response,193,107,1445604,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",1,Which of these items did you see earlier?,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n08aoven.jpg,stimuli/organized/Novel pairs (tested)/n08bpaperclip.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
977,html-button-response,194,108,1446582,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",0,Which of these items did you see earlier?,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Econe1.jpg,stimuli/organized/EXEMPLAR/USED/Econe2.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
1218,html-button-response,195,109,1447800,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",1,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sdryer2.jpg,stimuli/organized/STATE/USED/Sdryer1.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
788,html-button-response,196,110,1448588,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",1,Which of these items did you see earlier?,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Efan1.jpg,stimuli/organized/EXEMPLAR/USED/Efan2.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
1179,html-button-response,197,111,1449768,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",0,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Scrayons2.jpg,stimuli/organized/STATE/USED/Scrayons1.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
1795,html-button-response,198,112,1451564,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",0,Which of these items did you see earlier?,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Ebicycle1.jpg,stimuli/organized/EXEMPLAR/USED/Ebicycle2.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
1071,html-button-response,199,113,1452636,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",1,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sgrinder2.jpg,stimuli/organized/STATE/USED/Sgrinder1.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
1095,html-button-response,200,114,1453736,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",1,Which of these items did you see earlier?,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n06acane.jpg,stimuli/organized/Novel pairs (tested)/n06blipstick.jpg,1,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
1199,html-button-response,201,115,1454938,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",0,Which of these items did you see earlier?,test,NA,exemplar,TRUE,stimuli/organized/EXEMPLAR/USED/Egrapes1.jpg,stimuli/organized/EXEMPLAR/USED/Egrapes2.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
870,html-button-response,202,116,1455809,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",0,Which of these items did you see earlier?,test,NA,state,TRUE,stimuli/organized/STATE/USED/Sbooks1.JPG,stimuli/organized/STATE/USED/Sbooks2.JPG,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
821,html-button-response,203,117,1456630,pl2pvk311h2,lemur,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing",0,Which of these items did you see earlier?,test,NA,novel,TRUE,stimuli/organized/Novel pairs (tested)/n04ayarn.jpg,stimuli/organized/Novel pairs (tested)/n04bbandaid.jpg,0,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/pl2pvk311h2_1772213294128.csv,23,female,yes,active visual recall and recognition,"I'm not sure if this is right, but the only difference after pressing spacebar was the color difference in the plus sign afterwards, and that was quite confusing ",FALSE
