"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","technical_issues","response","stimulus","timeout","failed_images","failed_audio","failed_video","trial_phase","is_repeat","test_type","correct","old_image","new_image","correct_position"
"","null","image-keyboard-response","67","2.0.0","136558","p98jqj8opzq","camel","No","null","stimuli/organized/STATE/USED/Sflask2.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","68","2.0.0","137564","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","69","2.0.0","140572","p98jqj8opzq","camel","No","null","stimuli/organized/STATE/USED/Sbrushes2.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","70","2.0.0","141589","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","71","2.0.0","144596","p98jqj8opzq","camel","No","null","stimuli/organized/STATE/USED/Sscissors2.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","72","2.0.0","145613","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","73","2.0.0","148618","p98jqj8opzq","camel","No","null","stimuli/organized/Novel pairs (tested)/n10bturkey.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","74","2.0.0","149632","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","75","2.0.0","152636","p98jqj8opzq","camel","No","null","stimuli/organized/Novel pairs (tested)/n20acarseat.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","76","2.0.0","153642","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","77","2.0.0","156657","p98jqj8opzq","camel","No","null","stimuli/organized/STATE/USED/Sdrum1.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","78","2.0.0","157670","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","79","2.0.0","160676","p98jqj8opzq","camel","No","null","stimuli/organized/EXEMPLAR/USED/Eglobe1.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","80","2.0.0","161683","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","81","2.0.0","164693","p98jqj8opzq","camel","No","null","stimuli/organized/EXEMPLAR/USED/Edispenser1.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","82","2.0.0","165710","p98jqj8opzq","camel","No","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
